"Symbol","Sector","Year","Eps","PE","Asst/Shr","Profit","Divid%","Div.Yield"
"ENVOYTEX","Textile","2020","1.63","12.97","40.57","274.12","5","2.36"
"ENVOYTEX","Textile","2019","3.31","","38.35","554.43","15","4.27"
"ENVOYTEX","Textile","2018","2.01","17.29","38.01","329.94","10","2.88"
"ENVOYTEX","Textile","2017","2.05","19.26","38.51","321.18","7","1.77"
"ENVOYTEX","Textile","2016","2.32","15.09","38.75","353.46","12","3.43"
"ENVOYTEX","Textile","2015","3.94","12.06","40.09","571.24","17","3.58"
"ENVOYTEX","Textile","2014","2.21","25.35","38.43","310.93","12","2.2"
"ENVOYTEX","Textile","2013","3.19","17.06","39","435.54","17","3.21"
"ENVOYTEX","Textile","2012","4.24","39.26","424.26","15","",""
"ENVOYTEX","Textile","2012","4.24","","39.26","424.26","15",""
"ENVOYTEX","Textile","2011","4.42","37.62","442.25","","",""
"ENVOYTEX","Textile","2011","4.42","","37.62","442.25","",""
"ENVOYTEX","Textile","2010","1.83","34.19","183.45","15","",""
"ENVOYTEX","Textile","2010","1.83","","34.19","183.45","15",""
"ENVOYTEX","Textile","2009","0.1","8.84","5.78","","",""
"ENVOYTEX","Textile","2009","0.1","","8.84","5.78","",""
"ENVOYTEX","Textile","2008","-35.97","-25.97","-75.17","","",""
"ENVOYTEX","Textile","2008","-35.97","","-25.97","-75.17","",""
"EPGL","Power&Fuel","2020","3.83","","51.83","574.04","",""
"EPGL","Power&Fuel","2019","3.13","","45.97","468.94","",""
"ESQUIRENIT","Textile","2023","0.62","55.21","37.59","84.29","10","2.9"
"ESQUIRENIT","Textile","2022","2.36","14.94","37.48","318.67","10","2.83"
"ESQUIRENIT","Textile","2021","2.2","18.49","64.17","296.9","15","3.69"
"ESQUIRENIT","Textile","2020","1.97","11.11","50.61","266","15","6.85"
"ESQUIRENIT","Textile","2019","3.37","13.26","50.14","383.61","15","3.36"
"ESQUIRENIT","Textile","2018","3.44","","49.27","343.97","",""
"ESQUIRENIT","Textile","2017","3.12","","45.83","312.15","",""
"ESTERNLUB","Power&Fuel","2020","5.43","170.1","178.45","5.4","3","0.32"
"ESTERNLUB","Power&Fuel","2019","23.45","52.77","182.76","23.31","100","0.81"
"ESTERNLUB","Power&Fuel","2018","36.23","43.23","169.31","36.02","100","0.64"
"ESTERNLUB","Power&Fuel","2017","40.63","24.21","143.07","40.39","100","1.02"
"ESTERNLUB","Power&Fuel","2016","41.7","27.95","112.08","41.45","100","0.86"
"ESTERNLUB","Power&Fuel","2015","3.39","107.91","73.41","3.37","30","0.82"
"ESTERNLUB","Power&Fuel","2014","4.6","97.24","73.03","4.58","30","0.67"
"ESTERNLUB","Power&Fuel","2013","5.33","56.53","71.01","5.3","30","1"
"ESTERNLUB","Power&Fuel","2012","6.32","49.45","65.68","6.28","30","0.96"
"ESTERNLUB","Power&Fuel","2011","7.41","75.07","62.36","7.36","30","0.54"
"ESTERNLUB","Power&Fuel","2010","5","49.45","57.96","4.97","30","0.96"
"ESTERNLUB","Power&Fuel","2009","4.91","75.07","55.95","4.88","30","0.54"
"ESTERNLUB","Power&Fuel","2008","4.18","117.25","56.04","4.15","25","0.51"
"ESTERNLUB","Power&Fuel","2007","1.53","189.54","51.87","1.52","15","0.52"
"ESTERNLUB","Power&Fuel","2006","1.5","70.47","51.84","1.49","15","1.42"
"ESTERNLUB","Power&Fuel","2005","1.57","67.52","51.83","1.56","15","1.42"
"ESTERNLUB","Power&Fuel","2004","3.1","41.94","51.76","1.56","25","1.23"
"ESTERNLUB","Power&Fuel","2003","2.96","45.97","51.41","2.94","25","1.81"
"ESTERNLUB","Power&Fuel","2002","3.67","38.63","50.96","3.64","25","1.77"
"ESTERNLUB","Power&Fuel","2001","3.61","40.31","49.79","3.59","20","1.38"
"ESTERNLUB","Power&Fuel","2000","5.73","","48.18","5.69","25",""
"ETL","Textile","2023","0.09","121.5","12.66","15.66","2.25","2.16"
"ETL","Textile","2022","-0.12","","12.77","-22.2","2","2.08"
"ETL","Textile","2021","0","7382.88","13.09","0.26","2","1.94"
"ETL","Textile","2020","0.2","40.24","13.52","35.51","",""
"ETL","Textile","2019","1.07","12.66","15.32","170.1","2","1.47"
"ETL","Textile","2018","1.06","13.42","14.44","168.75","",""
"ETL","Textile","2017","1.28","17.65","14.73","184.34","",""
"ETL","Textile","2016","2.25","","17.13","238.25","10",""
"ETL","Textile","2015","1.62","","17.62","166.56","",""
"ETL","Textile","2014","1.88","","15.9","165.2","",""
"ETL","Textile","2013","4.16","","20.05","148.54","",""
"EXIM","Bank","2022","2.57","4.05","22.02","3721.41","10","9.62"
"EXIM","Bank","2021","1.49","8.52","21.72","2156.6","10","7.87"
"EXIM","Bank","2020","1.99","5.92","21.66","2815.32","7.5","6.35"
"EXIM","Bank","2019","1.69","5.99","20.67","2382.08","10","10"
"EXIM","Bank","2018","1.65","7.14","19.98","2332.52","10","8.47"
"EXIM","Bank","2017","2.34","7.36","19.58","3298.43","12.5","7.27"
"EXIM","Bank","2016","2.15","5.44","18.74","3039.76","15","12.82"
"EXIM","Bank","2015","1.48","5.81","17.79","2086.55","12","13.95"
"EXIM","Bank","2014","1.92","6.34","17.9","2465.68","",""
"EXIM","Bank","2013","1.63","8.78","17.72","1885.61","",""
"EXIM","Bank","2012","1.98","11.56","15.74","2083.08","",""
"EXIM","Bank","2011","2.19","14.48","15.69","2017.72","",""
"EXIM","Bank","2010","5.33","11.56","18.22","3458.02","",""
"EXIM","Bank","2009","4.99","14.48","19.91","1682.99","",""
"EXIM","Bank","2008","4.1","9.95","18.63","1096.63","",""
"EXIM","Bank","2007","4.35","9","21.37","930.84","7","1.79"
"EXIM","Bank","2006","4.35","7.74","18.16","650.29","",""
"EXIM","Bank","2005","6.32","8.08","21.76","555.34","",""
"EXIM","Bank","2004","6.08","6.25","22.3","381.8","",""
"EXIM","Bank","2003","8.12","","23.84","254.79","",""
"EXIM","Bank","2002","7.91","","21.78","201.42","",""
"EXIM","Bank","2001","7.03","","18.1","158.06","",""
"EXIM1STMF","MutualFunds","2023","-0.2","","10.37","-29.32","3","5.17"
"EXIM1STMF","MutualFunds","2022","0.71","8.41","11.27","102.23","7","11.67"
"EXIM1STMF","MutualFunds","2021","2","3.94","12","287.23","7.5","9.49"
"EXIM1STMF","MutualFunds","2020","-1.28","-3.2","9.31","-183.48","",""
"EXIM1STMF","MutualFunds","2019","0.37","13.9","10.94","53.59","3.5","6.73"
"EXIM1STMF","MutualFunds","2018","1.11","6.06","11.59","147.09","2","2.99"
"EXIM1STMF","MutualFunds","2017","1.19","6.96","12.37","147.31","2","2.41"
"EXIM1STMF","MutualFunds","2016","0.47","11.49","11","55.38","",""
"EXIM1STMF","MutualFunds","2015","0.79","6.46","11.12","87","",""
"EXIM1STMF","MutualFunds","2014","1.28","6.52","11.36","127.55","",""
"EXIMBANK","Bank","2023","2.33","4.46","23","3372.8","10","9.61"
"EXIMBANK","Bank","2022","2.57","4.05","22.02","3721.41","10","9.62"
"EXIMBANK","Bank","2021","1.49","8.52","21.72","2156.6","10","7.87"
"EXIMBANK","Bank","2020","1.99","5.92","21.66","2815.32","7.5","6.35"
"EXIMBANK","Bank","2019","1.69","5.99","20.67","2382.08","10","10"
"EXIMBANK","Bank","2018","1.65","7.14","19.98","2332.52","10","8.47"
"EXIMBANK","Bank","2017","2.34","7.36","19.58","3298.43","12.5","7.27"
"EXIMBANK","Bank","2016","2.15","5.44","18.74","3039.76","15","12.82"
"EXIMBANK","Bank","2015","1.48","5.81","17.79","2086.55","12","13.95"
"EXIMBANK","Bank","2014","1.92","6.34","17.9","2465.68","",""
"EXIMBANK","Bank","2013","1.63","8.78","17.72","1885.61","",""
"EXIMBANK","Bank","2012","1.98","11.56","15.74","2083.08","",""
"EXIMBANK","Bank","2011","2.19","14.48","15.69","2017.72","",""
"EXIMBANK","Bank","2010","5.33","11.56","18.22","3458.02","",""
"EXIMBANK","Bank","2009","4.99","14.48","19.91","1682.99","",""
"EXIMBANK","Bank","2008","4.1","9.95","18.63","1096.63","",""
"EXIMBANK","Bank","2007","4.35","9","21.37","930.84","7","1.79"
"EXIMBANK","Bank","2006","4.35","7.74","18.16","650.29","",""
"EXIMBANK","Bank","2005","6.32","8.08","21.76","555.34","",""
"EXIMBANK","Bank","2004","6.08","6.25","22.3","381.8","",""
"EXIMBANK","Bank","2003","8.12","","23.84","254.79","",""
"EXIMBANK","Bank","2002","7.91","","21.78","201.42","",""
"EXIMBANK","Bank","2001","7.03","","18.1","158.06","",""
"FAMILYTEX","Textile","2020","-0.15","","11.48","-53.31","",""
"FAMILYTEX","Textile","2020","-0.15","","11.48","","",""
"FAMILYTEX","Textile","2019","-0.08","","11.63","-28.1","",""
"FAMILYTEX","Textile","2019","-0.08","","11.63","","",""
"FAMILYTEX","Textile","2018","-0.07","","12.29","-24.25","",""
"FAMILYTEX","Textile","2018","-0.07","","12.29","","",""
"FAMILYTEX","Textile","2017","-0.04","","12.98","-14.06","",""
"FAMILYTEX","Textile","2017","-0.04","","12.98","","",""
"FAMILYTEX","Textile","2016","0.82","10.61","13.68","252.29","",""
"FAMILYTEX","Textile","2016","0.82","10.61","13.68","","",""
"FAMILYTEX","Textile","2015","","","","","5",""
"FAMILYTEX","Textile","2015","","","","","","5"
"FAMILYTEX","Textile","2014","3.28","6.68","14.14","911.99","",""
"FAMILYTEX","Textile","2014","3.28","6.68","14.14","","",""
"FAMILYTEX","Textile","2013","7.26","17.55","21.72","921.82","",""
"FAMILYTEX","Textile","2013","7.26","17.55","21.72","","",""
"FAMILYTEX","Textile","2012","4.92","","16.74","517.07","",""
"FAMILYTEX","Textile","2012","4.92","","16.74","","",""
"FAMILYTEX","Textile","2011","11.45","","11.82","96.22","",""
"FAMILYTEX","Textile","2011","11.45","","11.82","","",""
"FAMILYTEX","Textile","2010","8.17","25.87","48.99","","",""
"FAMILYTEX","Textile","2010","8.17","","25.87","","",""
"FAMILYTEX","Textile","2009","5.16","17.7","30.93","","",""
"FAMILYTEX","Textile","2009","5.16","","17.7","","",""
"FAMILYTEX","Textile","2008","1.37","12.55","8.2","","",""
"FAMILYTEX","Textile","2008","1.37","","12.55","","",""
"FAMILYTEX","Textile","2007","3.02","11.18","18.15","","",""
"FAMILYTEX","Textile","2007","3.02","","11.18","","",""
"FARCHEM","Pharmaceuticals&Chemicals","2023","-1.12","","10.98","-244.88","",""
"FARCHEM","Pharmaceuticals&Chemicals","2022","-0.39","","12.1","-84.2","",""
"FARCHEM","Pharmaceuticals&Chemicals","2021","-0.16","","13.71","-34.13","1","0.84"
"FARCHEM","Pharmaceuticals&Chemicals","2020","0.33","29.63","13.96","72.14","1","1.02"
"FARCHEM","Pharmaceuticals&Chemicals","2019","1.05","12.32","15","209.16","",""
"FARCHEM","Pharmaceuticals&Chemicals","2018","1.48","10.68","15.34","266.73","",""
"FARCHEM","Pharmaceuticals&Chemicals","2017","1.79","14.39","15.24","292.61","",""
"FARCHEM","Pharmaceuticals&Chemicals","2016","2.52","11.23","16.65","344.51","5","1.77"
"FARCHEM","Pharmaceuticals&Chemicals","2015","2.73","16.01","17.66","298.46","",""
"FARCHEM","Pharmaceuticals&Chemicals","2014","2.9","","17.91","236.98","",""
"FARCHEM","Pharmaceuticals&Chemicals","2013","5.01","","15.55","395.58","",""
"FARCHEM","Pharmaceuticals&Chemicals","2012","4.05","","15.81","213.15","",""
"FARCHEM","Pharmaceuticals&Chemicals","2011","6.44","","62.05","64.36","",""
"FAREASTFIN","Financial Institutions","2019","-4.38","-0.71","2.85","-718","",""
"FAREASTFIN","Financial Institutions","2018","0.81","6.56","7.22","132.53","",""
"FAREASTFIN","Financial Institutions","2017","-5.72","","6.37","-937.72","",""
"FAREASTFIN","Financial Institutions","2016","0.63","19.52","12.58","102.98","5","4.07"
"FAREASTFIN","Financial Institutions","2015","1.25","7.92","12.96","204.98","10","10.1"
"FAREASTFIN","Financial Institutions","2014","1.93","8.67","13","308.45","10","6.13"
"FAREASTFIN","Financial Institutions","2013","-0.51","","11.07","-68.13","",""
"FAREASTFIN","Financial Institutions","2012","0.2","","12.09","22.61","",""
"FAREASTFIN","Financial Institutions","2011","1.04","","16.57","108.6","",""
"FAREASTFIN","Financial Institutions","2010","6.89","","18.63","228.08","",""
"FAREASTFIN","Financial Institutions","2009","3.1","","19.11","60.68","",""
"FAREASTFIN","Financial Institutions","2008","2.57","","16.01","50.25","",""
"FAREASTFIN","Financial Institutions","2007","2.68","","13.44","52.44","",""
"FAREASTLIF","Insurance","2019","","","","","10","2.02"
"FAREASTLIF","Insurance","2018","","","","","20","3.16"
"FAREASTLIF","Insurance","2017","","","","","25","3.5"
"FAREASTLIF","Insurance","2016","","","","","15","2.22"
"FAREASTLIF","Insurance","2015","","","","","39","6.24"
"FAREASTLIF","Insurance","2014","","","","","35","4.66"
"FAREASTLIF","Insurance","2013","","","","","40",""
"FAREASTLIF","Insurance","2012","","","","","20",""
"FAREASTLIF","Insurance","2011","","","","","12.5","0.77"
"FAREASTLIF","Insurance","2010","","","","","20",""
"FAREASTLIF","Insurance","2009","","","","","12.5","0.77"
"FAREASTLIF","Insurance","2008","","","","","5",""
"FAREASTLIF","Insurance","2006","","","","","30","4.35"
"FAREASTLIF","Insurance","2005","","","","","10","1.27"
"FAREASTLIF","Insurance","2004","","","","","30",""
"FAREASTLIF","Insurance","2003","","","","","30",""
"FASFIN","Financial Institutions","2019","-10.12","","","-1508.52","",""
"FASFIN","Financial Institutions","2018","0.85","","","120.11","",""
"FASFIN","Financial Institutions","2017","1.1","","","142.51","",""
"FASFIN","Financial Institutions","2016","0.75","","","92.36","",""
"FASFIN","Financial Institutions","2015","1.16","","","129.61","",""
"FASFIN","Financial Institutions","2014","1.22","","","136.2","10","5.26"
"FASFIN","Financial Institutions","2013","0.24","","","24.65","5.2","3.49"
"FASFIN","Financial Institutions","2012","0.41","","","22.17","",""
"FASFIN","Financial Institutions","2011","0.18","","","9.48","",""
"FASFIN","Financial Institutions","2010","1.99","","","89.18","",""
"FASFIN","Financial Institutions","2009","2.19","","","85.6","",""
"FASFIN","Financial Institutions","2008","1.22","","","47.68","12","4.7"
"FASFIN","Financial Institutions","2007","1.38","","","53.72","",""
"FASFIN","Financial Institutions","2006","","","","14.74","",""
"FASFIN","Financial Institutions","2005","0.81","","","12.07","",""
"FASFIN","Financial Institutions","2004","0.79","","","11.89","",""
"FASFIN","Financial Institutions","2003","0.43","","","2.29","",""
"FASFIN","Financial Institutions","2002","0.61","","","3.27","",""
"FBFIF","MutualFunds","2023","-0.11","","10.64","-85.51","5","10"
"FBFIF","MutualFunds","2022","0.69","7.59","11.41","531.82","6","11.54"
"FBFIF","MutualFunds","2021","1.93","3.16","11.64","1496.05","4","6.56"
"FBFIF","MutualFunds","2020","-1.55","-2.12","9.14","-1206.25","",""
"FBFIF","MutualFunds","2019","0.32","14.38","11","248.21","3","6.52"
"FBFIF","MutualFunds","2018","0.91","5.92","12.01","668.91","2","3.7"
"FBFIF","MutualFunds","2017","1.18","5.77","12.15","801.52","2","2.94"
"FBFIF","MutualFunds","2016","0.62","11.45","11.23","400.46","",""
"FBFIF","MutualFunds","2015","0.89","7.53","11.33","536.37","",""
"FBFIF","MutualFunds","2014","0.81","10.95","11.29","445.7","",""
"FBFIF","MutualFunds","2013","1.43","7.69","11.64","716.28","",""
"FEDERALINS","Insurance","2023","0.96","25.52","12.93","68.19","10","4.08"
"FEDERALINS","Insurance","2022","1.03","23.98","12.97","73.48","10","4.03"
"FEDERALINS","Insurance","2021","1.36","26.39","12.93","96.36","10","2.79"
"FEDERALINS","Insurance","2020","1.33","18.79","12.4","90","5","2"
"FEDERALINS","Insurance","2019","0.67","20.95","11.57","45.53","5",""
"FEDERALINS","Insurance","2019","0.67","20.95","11.57","45.53","5","3.55"
"FEDERALINS","Insurance","2018","0.52","18.55","11.47","33.7","",""
"FEDERALINS","Insurance","2017","0.58","21.77","11.5","35.8","",""
"FEDERALINS","Insurance","2016","0.54","24.44","11.47","31.35","",""
"FEDERALINS","Insurance","2015","0.31","33.87","11.27","17.59","",""
"FEDERALINS","Insurance","2014","1.09","16.97","12.06","56.08","",""
"FEDERALINS","Insurance","2013","1.21","22.66","12.18","55.99","",""
"FEDERALINS","Insurance","2012","1.23","24.73","12.3","51.2","",""
"FEDERALINS","Insurance","2011","1.03","42.9","12.18","38.7","",""
"FEDERALINS","Insurance","2010","1.32","24.73","15.1","14.84","",""
"FEDERALINS","Insurance","2009","1.3","42.9","15.46","12.97","",""
"FEDERALINS","Insurance","2008","1.01","25.03","15.62","9.2","",""
"FEDERALINS","Insurance","2007","1.11","13.98","17.57","9.04","",""
"FEDERALINS","Insurance","2006","0.35","25.86","18.28","2.53","",""
"FEDERALINS","Insurance","2005","1.2","9.16","17.45","7.93","",""
"FEDERALINS","Insurance","2004","1.69","7.25","17.88","10.14","",""
"FEDERALINS","Insurance","2003","1.34","12.69","16.19","8.04","10",""
"FEDERALINS","Insurance","2003","1.34","12.69","16.19","8.04","10","5.88"
"FEDERALINS","Insurance","2002","1.28","11.21","15.95","7.71","10",""
"FEDERALINS","Insurance","2002","1.28","11.21","15.95","7.71","10","6.94"
"FEDERALINS","Insurance","2001","1.15","10.3","15.76","6.88","10",""
"FEDERALINS","Insurance","2001","1.15","10.3","15.76","6.88","10","8.47"
"FEDERALINS","Insurance","2000","0.74","15.6","15.62","4.43","12",""
"FEDERALINS","Insurance","2000","0.74","15.6","15.62","4.43","12","10.41"
"FEKDIL","Textile","2023","1.58","12.16","19.63","345.41","10","5.21"
"FEKDIL","Textile","2022","1.04","17.84","19.5","228.07","10","5.38"
"FEKDIL","Textile","2021","0.79","17.84","19.48","172.91","10","7.09"
"FEKDIL","Textile","2020","0.33","26.95","19.36","70.03","3","3.41"
"FEKDIL","Textile","2019","0.97","16.95","20.48","198.76","5","3.03"
"FEKDIL","Textile","2018","1.41","10.78","21.45","261.91","",""
"FEKDIL","Textile","2017","2.16","11.87","21.14","349.48","",""
"FEKDIL","Textile","2016","2","12.85","21.37","294.01","5","1.95"
"FEKDIL","Textile","2015","2.38","10.08","21.81","314.66","5","2.08"
"FEKDIL","Textile","2014","2.66","","21.73","241.87","5",""
"FEKDIL","Textile","2013","2.54","","19.08","231.66","",""
"FEKDIL","Textile","2012","6.14","","23.14","399.51","",""
"FEKDIL","Textile","2011","4.91","","18.99","319.3","",""
"FINEFOODS","Food&Allied","2023","0.07","1790.91","10.55","0.92","1.25","0.11"
"FINEFOODS","Food&Allied","2022","0.02","1848.08","10.63","0.34","1.5","0.33"
"FINEFOODS","Food&Allied","2021","-0.11","","10.61","-1.57","",""
"FINEFOODS","Food&Allied","2020","0.18","244.55","10.83","2.62","1","0.22"
"FINEFOODS","Food&Allied","2019","0.24","165.55","10.83","3.45","2","0.49"
"FINEFOODS","Food&Allied","2018","0.07","460.78","10.9","1.02","",""
"FINEFOODS","Food&Allied","2017","0.65","11.87","11.05","8.63","",""
"FINEFOODS","Food&Allied","2016","0.81","9.43","10.6","10.65","",""
"FINEFOODS","Food&Allied","2015","-0.15","","9.79","-1.94","",""
"FINEFOODS","Food&Allied","2014","-0.48","","9.94","-6.2","",""
"FINEFOODS","Food&Allied","2013","0.05","417.5","10.62","0.58","",""
"FINEFOODS","Food&Allied","2012","-0.13","","11.64","-1.45","",""
